575986.94,4570516.23,372.66,1,,,3
575986.21,4570516.64,369.07,2,,,3
575984.40,4570517.66,360.03,3,,,3
575983.28,4570518.30,354.44,4,,,36
575988.07,4570515.66,371.74,1,,,5
575985.42,4570517.16,358.51,2,,,1
575984.72,4570517.56,355.00,3,,,61
575989.81,4570514.73,373.90,1,,,2
575986.16,4570516.83,355.58,2,,,77
575991.19,4570514.03,374.21,1,,,3
575988.94,4570515.32,362.89,2,,,1
575987.56,4570516.12,355.93,3,,,74
575990.43,4570514.55,363.74,1,,,11
575988.91,4570515.41,356.08,2,,,38
575990.25,4570514.73,356.12,1,,,88
575995.13,4570512.03,374.19,1,,,6
575994.49,4570512.39,370.91,2,,,3
575994.00,4570512.67,368.45,3,,,4
575991.61,4570514.03,356.33,4,,,54
575996.21,4570511.49,373.03,1,,,5
575993.00,4570513.32,356.67,2,,,72
575997.70,4570510.72,373.98,1,,,4
575994.37,4570512.62,356.96,2,,,48
575998.77,4570510.19,372.71,2,,,5
575997.78,4570510.75,367.67,3,,,4
575995.71,4570511.94,357.08,4,,,45
575999.01,4570510.13,367.30,2,,,2
575997.40,4570511.06,359.02,3,,,29
575998.70,4570510.40,358.93,4,,,70
575998.07,4570508.48,359.15,2,,,76
575996.65,4570509.21,358.59,1,,,83
575998.50,4570508.07,374.80,1,,,8
575995.24,4570509.93,358.11,2,,,62
575997.68,4570508.45,377.28,1,,,7
575997.22,4570508.71,374.91,2,,,13
575995.19,4570509.88,364.50,3,,,1
575993.83,4570510.65,357.61,4,,,35
575996.51,4570509.03,377.88,1,,,1
575992.49,4570511.33,357.41,2,,,95
575995.01,4570509.81,376.82,1,,,5
575994.53,4570510.08,374.42,2,,,1
575991.14,4570512.02,357.16,3,,,84
575993.41,4570510.64,375.28,1,,,1
575990.48,4570512.32,360.46,2,,,2
575989.80,4570512.71,356.98,3,,,89
575989.18,4570512.97,360.53,1,,,5
575988.44,4570513.39,356.83,2,,,59
575990.85,4570511.93,375.57,1,,,3
575987.07,4570514.10,356.52,2,,,74
575989.59,4570512.57,375.82,1,,,8
575988.00,4570513.48,367.85,2,,,2
575985.75,4570514.77,356.52,3,,,69
575988.10,4570513.34,374.81,1,,,1
575987.47,4570513.71,371.65,2,,,4
575986.85,4570514.06,368.62,3,,,8
575984.30,4570515.51,355.86,4,,,53
575986.49,4570514.19,373.31,1,,,3
575982.89,4570516.23,355.39,2,,,85
575981.50,4570516.94,355.07,1,,,96
575984.30,4570515.27,375.35,1,,,1
575980.15,4570517.62,354.91,2,,,95
575983.02,4570515.91,375.52,1,,,2
575981.82,4570516.59,369.60,2,,,2
575981.47,4570516.71,374.31,1,,,4
575979.23,4570517.82,376.17,1,,,3
575979.11,4570517.36,375.36,1,,,3
575978.01,4570517.98,370.00,2,,,2
575981.48,4570516.16,374.15,1,,,2
575978.86,4570517.74,354.70,1,,,95
575980.22,4570517.03,354.91,1,,,96
575981.59,4570516.34,355.08,1,,,91
575986.44,4570513.66,372.57,1,,,1
575983.01,4570515.61,355.49,2,,,79
575987.79,4570512.98,372.70,1,,,6
575987.34,4570513.23,370.50,2,,,5
575984.46,4570514.87,356.10,3,,,42
575989.70,4570511.95,375.77,1,,,4
575985.87,4570514.15,356.52,2,,,61
575991.08,4570511.24,376.11,1,,,7
575987.21,4570513.46,356.63,2,,,65
575992.45,4570510.55,376.38,1,,,1
575991.94,4570510.84,373.81,2,,,3
575991.39,4570511.15,371.04,3,,,4
575988.54,4570512.78,356.68,4,,,58
575993.64,4570509.95,375.80,1,,,4
575989.92,4570512.07,356.96,2,,,76
575995.13,4570509.17,376.77,1,,,7
575994.62,4570509.47,374.17,2,,,1
575991.29,4570511.37,357.21,3,,,74
575994.62,4570509.55,367.49,1,,,4
575992.64,4570510.68,357.43,2,,,71
575997.28,4570508.10,374.46,1,,,7
575994.00,4570509.98,357.68,2,,,48
575999.04,4570507.18,376.73,1,,,2
575995.41,4570509.25,358.18,2,,,66
575996.85,4570508.52,358.75,1,,,83
575999.05,4570507.33,363.37,1,,,2
575998.24,4570507.81,359.14,2,,,72
575999.03,4570505.11,359.56,2,,,81
575997.70,4570505.79,359.39,1,,,84
575996.30,4570506.50,358.96,2,,,67
575998.55,4570505.13,377.20,1,,,4
575995.68,4570506.78,362.51,2,,,3
575994.90,4570507.22,358.54,3,,,71
575996.78,4570506.06,374.88,1,,,9
575996.21,4570506.39,371.91,2,,,14
575993.53,4570507.92,358.26,3,,,31
575996.07,4570506.38,377.91,1,,,8
575993.78,4570507.70,366.23,2,,,2
575992.17,4570508.62,358.00,3,,,58
575994.70,4570507.08,377.60,1,,,1
575994.15,4570507.39,374.81,2,,,4
575990.79,4570509.32,357.72,3,,,77
575992.21,4570508.42,371.58,1,,,9
575992.10,4570508.40,377.58,1,,,6
575990.58,4570509.28,369.91,2,,,2
575988.10,4570510.69,357.44,3,,,61
575990.83,4570509.04,377.80,1,,,5
575989.82,4570509.62,372.68,2,,,2
575987.72,4570510.82,362.10,3,,,2
575986.74,4570511.39,357.17,4,,,60
575986.56,4570511.40,362.87,1,,,7
575985.38,4570512.09,356.95,2,,,85
575988.08,4570510.45,377.02,1,,,5
575985.20,4570512.10,362.66,2,,,4
575983.98,4570512.79,356.57,3,,,77
575983.66,4570512.89,361.55,1,,,3
575982.63,4570513.48,356.37,2,,,88
575985.10,4570512.00,375.19,1,,,4
575981.19,4570514.21,355.87,2,,,87
575983.99,4570512.53,376.24,1,,,8
575979.80,4570514.92,355.53,2,,,65
575982.86,4570513.10,377.12,1,,,9
575982.25,4570513.44,374.13,2,,,3
575978.45,4570515.62,355.34,3,,,72
575981.51,4570513.79,376.91,1,,,9
575977.09,4570516.31,355.16,2,,,83
575979.80,4570514.68,374.94,1,,,5
575977.24,4570516.07,368.78,1,,,3
575976.56,4570516.45,365.50,2,,,2
575977.39,4570515.90,375.85,1,,,2
575975.80,4570516.24,375.00,1,,,1
575978.20,4570515.02,373.94,1,,,5
575980.18,4570513.97,377.26,1,,,3
575978.98,4570514.66,371.34,2,,,1
575978.19,4570515.12,367.48,3,,,2
575975.66,4570516.56,355.10,4,,,56
575976.99,4570515.87,355.15,1,,,61
575982.76,4570512.66,377.14,1,,,5
575981.98,4570513.10,373.33,2,,,5
575978.35,4570515.18,355.37,3,,,53
575982.95,4570512.63,371.66,1,,,2
575979.69,4570514.49,355.53,2,,,53
575985.00,4570511.55,375.31,1,,,6
575981.08,4570513.77,355.94,2,,,71
575986.43,4570510.80,375.96,1,,,3
575982.49,4570513.05,356.38,2,,,83
575987.92,4570510.03,376.92,1,,,2
575984.99,4570511.69,362.29,2,,,5
575983.85,4570512.36,356.57,3,,,74
575989.12,4570509.43,376.39,1,,,2
575986.36,4570511.00,362.58,2,,,8
575985.23,4570511.65,356.90,3,,,77
575990.49,4570508.72,376.77,1,,,1
575987.59,4570510.38,362.17,2,,,2
575986.60,4570510.96,357.15,3,,,81
575991.86,4570508.02,377.06,1,,,6
575990.67,4570508.69,371.12,2,,,9
575987.95,4570510.25,357.38,3,,,24
575992.54,4570507.71,373.95,1,,,6
575992.10,4570507.96,371.68,2,,,8
575990.83,4570508.70,365.25,3,,,11
575989.31,4570509.56,357.54,4,,,19
575994.56,4570506.63,377.61,1,,,2
575991.64,4570508.31,362.76,2,,,17
575990.67,4570508.86,357.84,3,,,42
575996.01,4570505.89,378.38,1,,,2
575994.96,4570506.48,373.04,2,,,10
575992.02,4570508.17,358.01,3,,,56
575995.97,4570505.99,371.53,1,,,11
575993.33,4570507.50,358.08,2,,,32
575997.51,4570505.18,372.79,1,,,3
575994.72,4570506.79,358.46,2,,,72
575998.93,4570504.46,373.30,2,,,5
575996.12,4570506.06,358.92,3,,,59
575997.53,4570505.35,359.36,1,,,77
575998.85,4570504.67,359.50,1,,,63
575998.37,4570502.63,360.00,1,,,73
575999.05,4570502.15,370.27,2,,,4
575997.05,4570503.30,359.95,3,,,46
575997.61,4570502.89,369.59,1,,,2
575995.69,4570503.99,359.75,2,,,79
575994.31,4570504.70,359.35,1,,,73
575996.60,4570503.30,377.74,1,,,4
575992.94,4570505.40,359.05,2,,,77
575995.32,4570503.95,377.87,1,,,2
575991.53,4570506.12,358.56,2,,,71
575994.02,4570504.61,377.92,1,,,2
575990.20,4570506.80,358.50,2,,,88
575992.80,4570505.22,378.29,1,,,2
575991.78,4570505.81,373.14,2,,,2
575988.83,4570507.50,358.21,3,,,86
575987.48,4570508.18,357.99,1,,,102
575989.98,4570506.67,377.09,1,,,4
575986.13,4570508.88,357.77,2,,,81
575988.50,4570507.43,376.19,1,,,4
575987.68,4570507.92,372.03,2,,,8
575985.57,4570509.11,361.53,3,,,3
575984.77,4570509.57,357.49,4,,,40
575987.67,4570507.83,378.51,1,,,6
575984.74,4570509.50,363.92,2,,,2
575983.39,4570510.28,357.16,3,,,55
575985.56,4570508.96,374.52,1,,,9
575982.01,4570510.97,356.94,2,,,78
575984.68,4570509.37,376.68,1,,,6
575980.64,4570511.67,356.73,2,,,76
575982.47,4570510.54,372.30,1,,,1
575979.25,4570512.39,356.36,2,,,89
575981.95,4570510.76,376.15,1,,,2
575981.13,4570511.23,372.13,2,,,13
575977.89,4570513.08,356.12,3,,,55
575980.18,4570511.69,373.85,1,,,5
575976.54,4570513.77,355.94,2,,,55
575979.65,4570511.91,377.64,1,,,4
575978.90,4570512.34,373.94,2,,,7
575977.78,4570512.99,368.42,3,,,1
575975.20,4570514.47,355.79,4,,,53
575978.12,4570512.71,376.44,1,,,10
575977.05,4570513.31,371.27,2,,,4
575973.88,4570515.13,355.78,3,,,39
575976.11,4570513.77,373.01,1,,,4
575975.35,4570514.13,375.65,1,,,2
575973.99,4570514.91,369.04,2,,,1
575974.09,4570514.76,375.96,1,,,3
575973.69,4570514.45,375.59,1,,,4
575975.14,4570513.71,376.22,1,,,2
575973.60,4570514.59,368.74,2,,,2
575976.59,4570512.96,376.89,1,,,8
575977.89,4570512.30,376.76,1,,,1
575976.90,4570512.86,371.95,2,,,4
575973.58,4570514.76,355.80,3,,,85
575979.23,4570511.61,376.93,1,,,2
575976.18,4570513.35,361.98,2,,,2
575974.93,4570514.08,355.82,3,,,67
575979.55,4570511.50,372.03,1,,,1
575976.28,4570513.37,355.97,2,,,84
575981.66,4570510.38,375.96,1,,,1
575980.40,4570511.09,369.74,2,,,5
575977.65,4570512.67,356.16,3,,,63
575983.31,4570509.51,377.63,1,,,4
575979.01,4570511.98,356.32,2,,,63
575980.40,4570511.26,356.67,1,,,84
575981.75,4570510.57,356.80,1,,,67
575987.38,4570507.43,378.30,1,,,4
575984.36,4570509.15,363.23,2,,,3
575983.14,4570509.86,357.16,3,,,61
575988.63,4570506.80,378.05,1,,,3
575988.06,4570507.13,375.17,2,,,8
575987.12,4570507.67,370.48,3,,,3
575984.51,4570509.15,357.43,4,,,36
575989.78,4570506.22,377.29,1,,,4
575985.90,4570508.45,357.79,2,,,66
575987.26,4570507.74,357.97,1,,,96
575991.54,4570505.38,372.88,1,,,6
575988.62,4570507.05,358.15,2,,,84
575993.78,4570504.18,377.56,1,,,2
575990.02,4570506.33,358.47,2,,,86
575991.36,4570505.65,358.52,1,,,82
575996.41,4570502.83,377.63,1,,,5
575992.78,4570504.92,359.02,2,,,69
575997.27,4570502.42,375.37,1,,,4
575994.15,4570504.21,359.41,2,,,75
575998.79,4570501.63,376.49,1,,,3
575997.44,4570502.40,369.53,2,,,1
575995.53,4570503.50,359.76,3,,,70
575998.68,4570501.77,369.25,2,,,4
575996.88,4570502.82,359.90,3,,,53
575998.21,4570502.13,360.02,4,,,64
575995.44,4570501.29,360.18,3,,,62
575994.09,4570501.98,359.96,3,,,33
575992.74,4570502.68,359.72,2,,,57
575991.37,4570503.37,359.49,1,,,95
575989.98,4570504.09,359.15,1,,,93
575991.02,4570503.40,371.15,1,,,1
575990.39,4570503.76,367.97,2,,,2
575988.59,4570504.79,358.86,3,,,79
575991.27,4570503.17,379.01,1,,,4
575990.44,4570503.64,374.87,2,,,9
575987.22,4570505.49,358.60,3,,,31
575989.80,4570503.93,378.15,1,,,6
575988.04,4570504.94,369.36,2,,,1
575985.87,4570506.19,358.39,3,,,69
575988.40,4570504.65,377.66,1,,,4
575986.92,4570505.50,370.22,2,,,7
575986.31,4570505.85,367.20,3,,,11
575984.54,4570506.86,358.28,4,,,35
575987.14,4570505.29,377.86,1,,,3
575986.15,4570505.86,372.91,2,,,10
575983.16,4570507.57,357.96,3,,,60
575984.61,4570506.65,371.75,1,,,2
575981.76,4570508.28,357.59,2,,,63
575984.58,4570506.58,378.11,1,,,3
575983.41,4570507.16,378.85,1,,,4
575982.78,4570507.53,375.70,2,,,8
575980.07,4570509.08,362.27,3,,,8
575979.03,4570509.68,357.11,4,,,14
575981.92,4570507.93,377.96,1,,,4
575981.11,4570508.40,373.95,2,,,3
575980.56,4570508.71,371.25,3,,,2
575977.64,4570510.39,356.79,4,,,74
575980.15,4570508.87,375.70,1,,,1
575979.30,4570509.35,371.55,2,,,4
575976.28,4570511.08,356.65,3,,,49
575979.26,4570509.30,377.75,1,,,3
575978.21,4570509.89,372.64,2,,,5
575976.92,4570510.63,366.33,3,,,2
575974.93,4570511.77,356.56,4,,,72
575977.74,4570510.08,376.71,1,,,2
575976.59,4570510.73,371.17,2,,,3
575975.74,4570511.22,367.02,3,,,4
575973.58,4570512.46,356.45,4,,,67
575976.83,4570510.52,378.66,1,,,11
575975.42,4570511.33,371.76,2,,,3
575972.28,4570513.12,356.49,3,,,36
575975.50,4570511.19,378.49,1,,,8
575974.25,4570511.83,378.70,1,,,8
575972.66,4570512.74,371.00,2,,,1
575972.83,4570512.56,378.15,1,,,10
575972.47,4570512.29,377.77,1,,,8
575974.96,4570511.03,377.10,1,,,5
575974.27,4570511.43,373.76,2,,,1
575973.36,4570511.95,369.32,3,,,2
575970.70,4570513.47,356.42,4,,,55
575976.68,4570510.13,379.06,1,,,13
575975.22,4570510.97,371.94,2,,,2
575972.04,4570512.78,356.51,3,,,31
575977.54,4570509.72,376.80,1,,,4
575977.09,4570509.98,374.56,2,,,2
575976.39,4570510.38,371.25,3,,,2
575973.37,4570512.11,356.50,4,,,40
575976.64,4570510.32,365.94,1,,,1
575978.71,4570509.21,369.61,1,,,6
575976.92,4570510.24,360.80,2,,,1
575976.08,4570510.71,356.70,3,,,56
575981.91,4570507.46,378.90,1,,,4
575977.43,4570510.02,356.80,2,,,68
575983.18,4570506.82,378.69,1,,,3
575982.45,4570507.23,375.09,2,,,5
575981.96,4570507.51,372.68,3,,,3
575978.81,4570509.32,357.07,4,,,48
575984.40,4570506.19,378.25,1,,,1
575983.17,4570506.90,372.17,2,,,6
575980.18,4570508.61,357.33,3,,,48
575985.84,4570505.46,378.95,1,,,2
575984.18,4570506.40,370.66,2,,,12
575981.55,4570507.91,357.63,3,,,46
575986.05,4570505.43,373.48,1,,,3
575982.94,4570507.20,357.96,2,,,66
575988.31,4570504.20,378.24,1,,,1
575986.61,4570505.19,369.70,2,,,2
575984.33,4570506.49,358.28,3,,,62
575989.54,4570503.58,377.83,1,,,8
575985.69,4570505.79,358.51,2,,,70
575990.55,4570503.08,376.36,1,,,7
575989.82,4570503.50,372.65,2,,,2
575987.05,4570505.09,358.67,3,,,25
575990.82,4570503.01,371.04,1,,,8
575988.43,4570504.38,358.95,2,,,59
575992.95,4570501.87,375.18,1,,,2
575991.71,4570502.59,368.84,2,,,1
575990.70,4570503.17,363.73,3,,,3
575989.79,4570503.69,359.07,4,,,61
575991.17,4570502.98,359.41,2,,,80
575993.00,4570502.02,362.04,2,,,24
575992.54,4570502.28,359.68,3,,,40
575993.89,4570501.58,359.90,1,,,36
575989.42,4570501.61,359.66,3,,,66
575988.08,4570502.29,359.51,3,,,35
575989.18,4570501.58,371.70,2,,,11
575988.07,4570502.21,366.08,3,,,2
575986.71,4570502.99,359.22,4,,,46
575986.25,4570503.17,363.46,1,,,2
575985.38,4570503.68,359.07,2,,,47
575987.95,4570502.11,378.54,1,,,1
575987.13,4570502.59,374.43,2,,,3
575985.37,4570503.59,365.63,3,,,1
575984.02,4570504.36,358.85,4,,,72
575982.77,4570505.00,359.18,1,,,49
575985.32,4570503.45,378.49,1,,,3
575983.94,4570504.24,371.58,2,,,2
575982.56,4570505.02,364.73,3,,,3
575981.27,4570505.77,358.29,4,,,67
575984.13,4570504.03,379.08,1,,,4
575981.90,4570505.32,367.98,2,,,12
575979.89,4570506.47,358.00,3,,,41
575981.41,4570505.51,372.05,1,,,9
575980.81,4570505.86,369.07,2,,,3
575978.51,4570507.18,357.71,3,,,46
575980.79,4570505.79,375.41,1,,,11
575979.91,4570506.29,371.09,2,,,6
575977.19,4570507.85,357.64,3,,,49
575980.13,4570506.08,378.58,1,,,3
575976.92,4570507.93,362.73,2,,,1
575975.84,4570508.54,357.43,3,,,79
575978.13,4570507.15,375.09,1,,,6
575975.46,4570508.67,362.07,2,,,1
575974.49,4570509.23,357.28,3,,,60
575977.48,4570507.44,378.31,1,,,2
575976.64,4570507.91,374.26,2,,,8
575975.29,4570508.69,367.69,3,,,1
575973.15,4570509.92,357.21,4,,,32
575976.10,4570508.14,377.99,1,,,2
575974.08,4570509.30,368.13,2,,,10
575971.82,4570510.60,357.15,3,,,60
575974.68,4570508.87,377.47,1,,,6
575973.30,4570509.66,370.77,2,,,2
575973.47,4570509.47,378.00,1,,,7
575972.77,4570509.89,374.58,2,,,3
575969.17,4570511.95,357.12,3,,,66
575972.01,4570510.23,377.23,1,,,13
575970.75,4570510.88,377.49,1,,,1
575969.28,4570511.71,370.43,2,,,3
575969.44,4570511.53,377.56,1,,,4
575968.91,4570511.31,376.76,1,,,8
575970.44,4570510.53,377.77,1,,,3
575971.75,4570509.85,377.78,1,,,6
575970.23,4570510.72,370.44,2,,,1
575972.92,4570509.25,377.11,1,,,9
575974.03,4570508.70,376.11,1,,,6
575973.03,4570509.28,371.22,2,,,1
575970.14,4570510.93,357.24,3,,,63
575975.64,4570507.86,377.50,1,,,6
575971.47,4570510.26,357.21,2,,,70
575976.40,4570507.51,374.75,1,,,1
575974.93,4570508.35,367.60,2,,,2
575972.81,4570509.57,357.26,3,,,79
575978.56,4570506.36,378.82,1,,,1
575977.79,4570506.80,375.04,2,,,3
575977.21,4570507.13,372.21,3,,,2
575974.18,4570508.87,357.43,4,,,55
575975.52,4570508.18,357.41,1,,,90
575981.19,4570505.01,378.83,1,,,7
575980.54,4570505.38,375.64,2,,,2
575976.91,4570507.47,357.71,3,,,64
575982.40,4570504.40,378.32,1,,,3
575981.40,4570504.97,373.39,2,,,4
575978.26,4570506.78,357.84,3,,,65
575983.62,4570503.78,377.91,1,,,4
575981.99,4570504.72,369.79,2,,,8
575979.62,4570506.08,358.04,3,,,42
575984.98,4570503.09,378.15,1,,,4
575983.08,4570504.17,368.71,2,,,2
575982.14,4570504.72,364.05,3,,,1
575980.99,4570505.38,358.29,4,,,73
575986.40,4570502.35,378.75,1,,,3
575984.33,4570503.54,368.37,2,,,1
575982.41,4570504.64,358.81,3,,,64
575987.69,4570501.70,378.66,1,,,2
575986.94,4570502.14,374.88,2,,,5
575983.76,4570503.95,358.95,3,,,56
575988.32,4570501.42,375.21,2,,,7
575986.02,4570502.74,363.67,3,,,1
575985.11,4570503.27,359.07,4,,,40
575986.47,4570502.57,359.22,1,,,78
575988.83,4570501.30,364.49,3,,,1
575987.83,4570501.87,359.42,4,,,33
575983.90,4570501.65,359.63,3,,,76
575983.68,4570501.68,365.13,3,,,1
575982.52,4570502.35,359.38,4,,,63
575984.03,4570501.40,373.42,2,,,6
575981.17,4570503.04,359.22,3,,,74
575983.70,4570501.50,378.30,1,,,7
575982.86,4570501.98,374.16,2,,,11
575982.30,4570502.30,371.36,3,,,1
575979.76,4570503.76,358.72,4,,,47
575981.81,4570502.50,375.41,1,,,4
575981.22,4570502.83,372.50,2,,,2
575978.40,4570504.46,358.49,3,,,87
575980.90,4570502.94,377.35,1,,,2
575980.12,4570503.39,373.51,2,,,9
575977.04,4570505.15,358.31,3,,,75
575975.70,4570505.84,358.17,1,,,103
575974.33,4570506.53,357.97,1,,,91
575977.36,4570504.72,379.17,1,,,2
575972.99,4570507.23,357.87,2,,,73
575976.05,4570505.38,379.17,1,,,3
575971.65,4570507.91,357.78,2,,,86
575974.59,4570506.14,378.44,1,,,5
575970.32,4570508.59,357.72,2,,,87
575973.26,4570506.81,378.35,1,,,1
575971.24,4570507.98,368.57,2,,,3
575969.00,4570509.26,357.70,3,,,94
575971.53,4570507.73,376.34,1,,,2
575970.13,4570508.53,369.58,2,,,4
575969.78,4570508.64,374.25,1,,,2
575969.06,4570509.05,370.80,2,,,1
575969.21,4570508.89,377.83,1,,,2
575969.05,4570508.42,378.90,1,,,3
575969.51,4570508.24,374.79,1,,,3
575970.99,4570507.48,375.51,1,,,1
575970.20,4570507.93,371.74,2,,,1
575969.72,4570508.20,369.41,3,,,2
575972.82,4570506.50,378.00,1,,,3
575970.93,4570507.59,368.85,2,,,1
575972.07,4570507.02,367.96,1,,,6
575969.95,4570508.23,357.71,2,,,81
575973.31,4570506.39,367.60,1,,,1
575971.30,4570507.54,357.82,2,,,93
575972.62,4570506.87,357.79,1,,,69
575978.11,4570503.80,378.14,1,,,3
575973.98,4570506.16,357.95,2,,,76
575975.35,4570505.46,358.17,1,,,98
575980.63,4570502.51,377.71,1,,,1
575976.68,4570504.78,358.20,2,,,74
575978.03,4570504.09,358.33,1,,,65
575982.64,4570501.52,374.71,2,,,1
575979.41,4570503.38,358.63,3,,,73
575980.83,4570502.65,359.10,2,,,51
575982.23,4570501.92,359.54,3,,,55
575977.82,4570501.92,359.35,2,,,93
575976.41,4570502.64,358.90,1,,,89
575975.04,4570503.34,358.72,1,,,93
575977.62,4570501.78,377.82,1,,,1
575973.67,4570504.03,358.53,2,,,95
575976.22,4570502.49,377.47,1,,,3
575972.32,4570504.74,358.41,2,,,83
575974.68,4570503.29,376.32,1,,,7
575973.20,4570504.15,369.11,2,,,1
575973.89,4570503.66,378.86,1,,,8
575972.86,4570504.26,373.83,2,,,13
575969.65,4570506.10,358.22,3,,,50
575972.39,4570504.43,377.95,1,,,7
575971.10,4570505.18,371.69,2,,,13
575971.06,4570505.12,377.85,1,,,10
575970.23,4570505.60,373.83,2,,,8
575969.52,4570506.00,370.40,3,,,2
575969.73,4570505.79,377.77,1,,,4
575970.77,4570504.70,377.77,1,,,1
575972.24,4570503.94,378.53,1,,,4
575970.94,4570504.69,372.24,2,,,1
575973.63,4570503.22,378.94,1,,,3
575972.64,4570503.79,374.13,2,,,2
575971.66,4570504.36,369.36,3,,,4
575969.37,4570505.67,358.24,4,,,52
575975.02,4570502.50,379.32,1,,,5
575973.45,4570503.41,371.64,2,,,26
575970.70,4570504.99,358.29,3,,,43
575976.31,4570501.85,379.21,1,,,3
575975.72,4570502.18,376.34,2,,,3
575972.06,4570504.29,358.46,3,,,85
575973.40,4570503.59,358.55,2,,,85
575974.77,4570502.90,358.73,2,,,68
575976.16,4570502.19,358.99,3,,,70
575977.54,4570501.48,359.29,2,,,85
575973.25,4570501.42,359.21,2,,,59
575971.91,4570502.12,359.06,3,,,88
575972.10,4570501.92,366.37,2,,,8
575970.55,4570502.81,358.88,3,,,50
575972.03,4570501.88,372.38,1,,,3
575969.21,4570503.50,358.68,2,,,59
575972.01,4570501.79,378.64,1,,,4
575971.30,4570502.21,375.20,2,,,4
575969.40,4570503.30,365.95,3,,,4
575970.64,4570502.50,378.34,1,,,6
575970.08,4570502.82,375.64,2,,,3
575968.94,4570503.39,376.50,1,,,4
575969.93,4570502.31,375.88,1,,,2
575971.78,4570501.32,378.47,1,,,2
575969.95,4570502.37,369.63,2,,,1
575969.19,4570502.81,365.92,3,,,1
575969.03,4570502.99,358.72,2,,,75
575970.38,4570502.30,358.83,2,,,75
575971.76,4570501.59,359.16,3,,,64
575969.54,4570502.12,359.00,3,,,58
575971.09,4570502.05,358.99,3,,,63
575969.29,4570502.25,370.50,2,,,4
575972.60,4570501.98,359.06,3,,,16
575970.67,4570502.19,371.04,2,,,1
575972.48,4570502.05,364.81,3,,,23
575974.14,4570501.91,359.11,4,,,29
575973.01,4570502.06,368.30,1,,,2
575975.67,4570501.84,359.15,2,,,67
575971.74,4570502.21,377.95,1,,,6
575972.47,4570502.15,375.43,2,,,10
575973.74,4570502.05,371.05,3,,,20
575977.18,4570501.77,359.23,4,,,22
575972.97,4570502.16,378.94,1,,,1
575974.46,4570502.05,373.83,2,,,17
575978.64,4570501.71,359.53,3,,,66
575974.70,4570502.07,378.19,1,,,7
575975.29,4570502.03,376.18,2,,,7
575980.11,4570501.64,359.71,3,,,50
575975.86,4570502.03,379.38,1,,,4
575976.57,4570501.98,376.97,2,,,1
575981.61,4570501.58,359.81,3,,,77
575978.24,4570501.90,376.44,1,,,3
575983.21,4570501.50,359.61,2,,,82
575979.39,4570501.86,377.76,1,,,3
575984.75,4570501.43,359.57,2,,,77
575980.95,4570501.79,377.64,1,,,6
575982.97,4570501.63,370.79,2,,,6
575984.74,4570501.49,364.79,3,,,3
575986.29,4570501.36,359.57,4,,,51
575982.90,4570501.69,376.18,1,,,9
575983.53,4570501.64,374.04,2,,,2
575987.82,4570501.29,359.61,3,,,47
575983.81,4570501.66,378.27,1,,,6
575989.33,4570501.23,359.70,2,,,66
575985.16,4570501.61,378.87,1,,,1
575987.22,4570501.45,372.01,2,,,2
575989.65,4570501.26,363.83,3,,,4
575990.85,4570501.16,359.78,4,,,67
575988.02,4570501.44,374.45,1,,,13
575992.35,4570501.09,359.98,2,,,33
575989.01,4570501.41,376.24,1,,,6
575993.81,4570501.03,360.26,2,,,38
575989.88,4570501.39,378.45,1,,,5
575991.57,4570501.26,372.82,2,,,4
575995.38,4570500.96,360.16,3,,,29
575991.90,4570501.28,376.80,1,,,2
575996.87,4570500.89,360.31,2,,,78
575993.25,4570501.23,377.34,1,,,1
575998.41,4570500.82,360.28,2,,,82
575997.15,4570500.98,369.49,1,,,4
575998.34,4570500.88,365.58,2,,,4
575999.93,4570500.75,360.33,3,,,59
575996.88,4570501.05,375.44,1,,,5
575998.83,4570500.89,368.98,2,,,9
575998.47,4570500.97,375.27,1,,,11
575999.48,4570500.90,371.95,2,,,3
575999.58,4570500.94,376.67,1,,,2
575996.83,4570501.29,376.66,1,,,3
575997.67,4570501.22,373.89,2,,,7
575998.94,4570501.13,369.71,3,,,11
575995.48,4570501.34,376.15,1,,,5
575998.20,4570501.13,367.18,2,,,5
575994.13,4570501.40,375.66,1,,,4
575998.79,4570501.03,360.21,2,,,57
575992.79,4570501.46,375.07,1,,,2
575997.28,4570501.10,360.18,2,,,68
575991.88,4570501.49,373.10,1,,,7
575995.80,4570501.17,360.08,2,,,68
575989.18,4570501.65,377.12,1,,,1
575993.65,4570501.30,362.22,2,,,28
575994.33,4570501.24,359.93,3,,,23
575987.76,4570501.71,376.86,1,,,3
575989.32,4570501.60,371.63,2,,,3
575990.07,4570501.54,369.10,3,,,1
575992.84,4570501.31,359.87,4,,,31
575987.21,4570501.71,373.68,1,,,9
575991.37,4570501.38,359.70,2,,,42
575984.41,4570501.88,377.97,1,,,9
575989.88,4570501.45,359.60,2,,,57
575983.20,4570501.93,377.00,1,,,7
575983.88,4570501.88,374.71,2,,,2
575988.39,4570501.52,359.52,3,,,54
575981.36,4570502.02,378.10,1,,,3
575985.45,4570501.71,364.33,2,,,1
575986.89,4570501.59,359.45,3,,,59
575980.02,4570502.08,377.54,1,,,1
575985.36,4570501.66,359.48,2,,,81
575978.37,4570502.16,377.98,1,,,5
575983.84,4570501.73,359.41,2,,,72
575982.30,4570501.80,359.46,1,,,71
575974.94,4570502.34,379.38,1,,,5
575980.78,4570501.87,359.46,2,,,68
